Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Turbo Mode,ISEER,Anti-bacteria Filter,Dust Filter,Auto Restart,Timer,Quiet Mode,Sleep Mode,Self Diagnosis,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,
"Daikin 1.5 Ton 5 Star Split Inverter AC  - White  (FTKG50TV16U/RKG50TV16U, Copper Condenser)",https://www.flipkart.com/daikin-1-5-ton-5-star-split-inverter-ac-white/p/itm08a297bdd10d3?pid=ACNFZ2ZHUCQZZW9K&lid=LSTACNFZ2ZHUCQZZW9KNDM986&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFZ2ZHUCQZZW9K.SEARCH&ssid=tfe0pmzr280000001585503399736,55400,1 Indoor Unit1 Outdoor UnitInter Connecting PipesRemote3 ManualsWarranty Card,Daikin,FTKG50TV16U/RKG50TV16U,Split,1.5 Ton,5 Star BEE Rating,2019,White,No,5000 W,Neo Swing,No,Yes,R-32,Copper,88.5 cm x 29.8 cm x 22.9 cm,16 kg,84.5 cm x 59.5 cm x 30 cm,44 kg,Yes,4.7 W/W,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"AC 230 V, 50 Hz",1415 W,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Series,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Turbo Mode,ISEER,Anti-bacteria Filter,Dust Filter,Auto Restart,Sleep Mode,Self Diagnosis,Power Requirement,Power Consumption,Night Glow Buttons on Remote,,,,,,,,,,,,,,,,,
"Whirlpool 1 Ton 5 Star Split Inverter AC  - White  (1.0T MAGICOOL PRO 5S COPR INV/N, Copper Condenser)",https://www.flipkart.com/whirlpool-1-ton-5-star-split-inverter-ac-white/p/itm2f6f485ac9c96?pid=ACNFE6K2PZNVVYHN&lid=LSTACNFE6K2PZNVVYHNJNI804&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFE6K2PZNVVYHN.SEARCH&ssid=tfe0pmzr280000001585503399736,51750,"1 Indoor Unit, 1 Outdoor Unit, User Manual, Remote, Installation Pipe and Wire",Whirlpool,1.0T MAGICOOL PRO 5S COPR INV/N,Split,1 Ton,5 Star BEE Rating,2019,White,Magicool Pro,3530 W,Rotary,Yes,Yes,R32,Intellisense Inverter,Copper,100 cm x 29.5 cm x 23 cm,11 kg,78 cm x 55.7 cm x 24.1 cm,32.5 kg,Hidden,Yes,4.7 W/W,No,Yes,Yes,Yes,Yes,"AC 230 V, 50 Hz",920 W,Yes,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Indoor Temperature Indicator,Cooling Coverage Area,Turbo Mode,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Auto Restart,Child Lock,Sleep Mode,Memory Feature,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,,,,,,,,,,,
"MarQ by Flipkart 1 Ton 5 Star Split Inverter AC  - White  (FKAC105SIAEXT, Copper Condenser)",https://www.flipkart.com/marq-flipkart-1-ton-5-star-split-inverter-ac-white/p/itmfdvbb8fqjpgb8?pid=ACNFDVBBUZHVRZXN&lid=LSTACNFDVBBUZHVRZXNCFJVUG&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFDVBBUZHVRZXN.SEARCH&ssid=tfe0pmzr280000001585503399736,45999,"1 Indoor Unit, 1 Outdoor Unit, Remote Control, Installation Plates, Wiring and Screws Set, User Manual",MarQ by Flipkart,FKAC105SIAEXT,Split,1 Ton,5 Star BEE Rating,2020,White,No,3550 W,Twin Rotary Compressor,Yes,Yes,Copper,91 cm x 29.2 cm x 20.5 cm,9 kg,75.4 cm x 55.2 cm x 30 cm,26 Kg,Yes,Yes,Upto 100 sq ft sq ft,Yes,Hydrophilic Aluminum,Hydrophobic Aluminium,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Golden Fin Evaporator, Sleek Design with Hidden Display, Cools at Even 60 DegreeC, Turbo Cross Flow Fan, Grooved Copper Tubes, Stabilizer Required, 165 - 265 V Surge Protection","AC 230 V, 50 Hz",935 W,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Operating Modes,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Cooling Coverage Area,Turbo Mode,ISEER,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Other Body and Design Features,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Sleep Mode,Memory Feature,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,Operating Current,Battery Type,,,,,,,
"MarQ by Flipkart 1.5 Ton 3 Star Split AC  - White  (FKAC153SFAA, Copper Condenser)",https://www.flipkart.com/marq-flipkart-1-5-ton-3-star-split-ac-white/p/itmfdfjx3arqvngw?pid=ACNFDFJX35ZJ2VJR&lid=LSTACNFDFJX35ZJ2VJRIQSHKD&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFDFJX35ZJ2VJR.SEARCH&ssid=tfe0pmzr280000001585503399736,44999,"1 Indoor Unit, 1 Outdoor Unit, 1 Remote Control, 2 N AAA Batteries, 1 Set Installation Plates & Screws , 1 Wiring & 1 N User Manual, 3 meter Copper pipe",MarQ by Flipkart,FKAC153SFAA,Split,1.5 Ton,3 Star BEE Rating,2019,White,5100 W,Rotary Compressor,Yes,Yes,R-32,"Sleep Mode, Turbo Cooling Mode",Copper,1000 mm x 230 mm x 295 mm,14 kg,780 mm x 241 mm x 557 mm,40 Kg,Hidden Display,110-150 Square Feet sq ft,Yes,3.61 W/W,Hydrophilic aluminum,Hydrophobic aluminium,Yes,Rust Proof Casing,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Blue Fin Evaporator,"AC 230 V, 50 Hz",1412 W,4.3 A,2 AAA Batteries,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Other Dimensions,Panel Display,Turbo Mode,ISEER,Other Body and Design Features,Air Circulation,Auto Air Swing,Other Air Flow Features,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Timer,Sleep Mode,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,Other Power Features,Other Remote Control Features,,,,,,,,,,
"Voltas 1.2 Ton 3 Star Split Inverter AC  - White  (153V DZV (R32), Copper Condenser)",https://www.flipkart.com/voltas-1-2-ton-3-star-split-inverter-ac-white/p/itmffdhgbuhgkzdb?pid=ACNFFDHGTZFHZHGY&lid=LSTACNFFDHGTZFHZHGYIMMXSS&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFFDHGTZFHZHGY.SEARCH&ssid=tfe0pmzr280000001585503399736,50990,1 Indoor UnitConnecting Tube1 Outdoor Unit,Voltas,153V DZV (R32),Split,1.2 Ton,3 Star BEE Rating,2019,White,4250 W,High EER Rotary - BLDC,Yes,Yes,R32,Copper,802 mm x 297 mm x 189 mm,9.5 kg,720 mm x 495 mm x 270 mm,22 kg,"Connecting Pipe: Cu-Cu (12.5 mm and 6.35 mm), Gross Weight: Indoor - 12.3 kg, Outdoor - 26.5 kg, Connecting Pipe Length: 3m, Connecting Cable: 3m",LED,Yes,3.8 W/W,"IDU Fin: Hydrophylic Aluminium Golden, Copper Tubes: Inner Grooved",575 CMH,Yes,Air Vent: Cross Flow,Yes,Yes,HD Filter,Yes,Yes,Yes,Yes,Emergency Use,"AC 230 V, 50 Hz",990 W,"Half Load Capacity: 2125 W, Wide Operating Voltage Range: AC 145 - 270 V, Half Load Power: 520 W",LCD Remote,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Temperature Indicator,Cooling Coverage Area,Condenser Fin Type,Stepped Louvers,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Timer,Sleep Mode,Memory Feature,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,LED Backlit Buttons,Battery Type,,,,,,,,,,
"LG 1.5 Ton 3 Star Split Dual Inverter AC  - White  (LS-Q18JNXA, Copper Condenser)",https://www.flipkart.com/lg-1-5-ton-3-star-split-dual-inverter-ac-white/p/itmd4cb1fb570420?pid=ACNFZDFDAM9HPD7F&lid=LSTACNFZDFDAM9HPD7F3LITN6&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFZDFDAM9HPD7F.SEARCH&ssid=tfe0pmzr280000001585503399736,55990,"1 Indoor Unit, 1 Outdoor Unit, Inter Connecting Pipe, Remote, User Manual, Warranty Card, 2 AAA Batteries",LG,LS-Q18JNXA,Split,1.5 Ton,3 Star BEE Rating,2020,White,No,5000 W,Dual Rotary,Yes,Yes,R32,Dualcool,Copper,83.7 cm x 30.8 cm x 18.9 cm,9 kg,77 cm x 54.5 cm x 28.8 cm,32 kg,Yes,Upto 150 sq ft sq ft,Ocean Black Fin,Yes,Yes,Yes,Yes,HD Filter,Yes,Yes,Yes,Yes,Yes,"Super Silent Operation, Himalaya Cool for Instant Cooling, Hi-Grooved Copper, Stabilizer Free Operation, Smart Diagnosis, Himalaya Cool, Monsoon Comfort, Cools at 52 DegreeC",AC 230 V,1050.84 W,No,2 AAA Batteries,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Turbo Mode,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Child Lock,Sleep Mode,Additional Features,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,
"Onida 1 Ton 3 Star Split Inverter AC  - White  (IR123RHO, Copper Condenser)",https://www.flipkart.com/onida-1-ton-3-star-split-inverter-ac-white/p/itm8eb8c4b6636a5?pid=ACNFMDRPYRMYHZFQ&lid=LSTACNFMDRPYRMYHZFQY2DIIK&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFMDRPYRMYHZFQ.SEARCH&ssid=tfe0pmzr280000001585503399736,42990,"1 Indoor Unit, 1 Outdoor Unit, Remote, User Manual, Connecting Pipe, Wall Holder",Onida,IR123RHO,Split,1 Ton,3 Star BEE Rating,2020,White,3600 W,Rotary,Yes,Yes,R32,Copper,77.7 cm x 25 cm x 20.5 cm,8 kg,75.4 cm x 52.2 cm x 30 cm,25 kg,LED,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,"4 Way Cooling, Golden Hydrophilic Fins, I-Feel Sensor","AC 220 - 240 V, 50 Hz",1280 W,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Noise Level,Panel Display,Indoor Temperature Indicator,Turbo Mode,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Quiet Mode,Sleep Mode,Memory Feature,Self Diagnosis,Emergency Operational Button,Other Convenience Features,Power Requirement,Power Consumption,LED Backlit Buttons,Battery Type,,,,,
"Midea 1 Ton 3 Star Split AC  - White  (12K 3 STAR SANTIS PRO CLS R32(MF001)/FIXED SPEED R32 ODU(MF001), Copper Condenser)",https://www.flipkart.com/midea-1-ton-3-star-split-ac-white/p/itmfcschgexzfka3?pid=ACNFCSCHSGFGY9B5&lid=LSTACNFCSCHSGFGY9B56Q3FIY&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFCSCHSGFGY9B5.SEARCH&ssid=tfe0pmzr280000001585503399736,39600,"1 Indoor Unit, 1 Outdoor Unit, Kit, Remote, 2 Batteries, User Manual",Midea,12K 3 STAR SANTIS PRO CLS R32(MF001)/FIXED SPEED R32 ODU(MF001),Split,1 Ton,3 Star BEE Rating,2019,White,No,3550 W,Rotary Compressor,Yes,Yes,R32,Copper,80.5 cm x 28.5 cm x 20.5 cm,7.7 kg,78 cm x 54 cm x 25 cm,28.7 kg,"High - 39 dB, Low - 32 dB",IDU Temp Display,No,Yes,Hydrophilic Aluminium Fin,Aluminium Slit Fin,Yes,Yes,No,Yes,"HD Filter, Air cleaner, AG Plus Nano Filter",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Refrigerant Leakage Detector, Double Drain (Easy Installation), Dry Mode, Auto Fan Speed, Auto Cleanser, Follow Me, Auto Mode,","AC 230 V, 50 Hz",980 W,Yes,2 AAA Batteries,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Noise Level,Panel Display,Indoor Temperature Indicator,Turbo Mode,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Quiet Mode,Sleep Mode,Memory Feature,Self Diagnosis,Emergency Operational Button,Other Convenience Features,Power Requirement,Power Consumption,Operating Current,Other Power Features,LED Backlit Buttons,Night Glow Buttons on Remote,Battery Type,,
"Carrier 1.5 Ton 5 Star Split Inverter AC  - White  (18K 5 Star Ester Neo Hybridjet Inverter R32 (I015) / 18K 5 Star Hybridjet Inverter R32 ODU (I015), Copper Condenser)",https://www.flipkart.com/carrier-1-5-ton-5-star-split-inverter-ac-white/p/itmfcschahwf3hhg?pid=ACNFCSCHKV3MAGBG&lid=LSTACNFCSCHKV3MAGBGPCDZME&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=9caa1db4-deba-4aec-84c7-43a3876d3293.ACNFCSCHKV3MAGBG.SEARCH&ssid=tfe0pmzr280000001585503399736,62900,1 Indoor UnitManualKit1 Outdoor Unit2 BatteriesRemote,Carrier,18K 5 Star Ester Neo Hybridjet Inverter R32 (I015) / 18K 5 Star Hybridjet Inverter R32 ODU (I015),Split,1.5 Ton,5 Star BEE Rating,2019,White,No,5200 W,Rotary,Yes,Yes,R32,Copper,965 mm x 324 mm x 228 mm,12.2 kg,780 mm x 540 mm x 250 mm,31.5 kg,"High - 44 dB, Low - 38 dB",Hidden Display,No,Yes,Hydrophilic Aluminium Fin,Aluminium Slit Fin,Yes,Yes,No,Yes,PM 2.5 Filter and Air Cleaner,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"High Ambient, Stabilizer Free Operation (Even at 52 DegreeC), Flexi Cool, Refrigerant Leakage Detector","AC 230 V, 50 Hz",1520 W,7.3 A,Half Load Cooling Capacity: 2600 W,Yes,Yes,2 AAA Batteries,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Noise Level,Panel Display,Turbo Mode,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Auto Restart,Sleep Mode,Additional Features,Power Requirement,Power Consumption,Battery Type,,,,,,,,,,,,,,,,,
"Carrier 1.5 Ton 5 Star Split Inverter AC  - White  (18K 5 STAR ESTER NEO-i HYBRIDJET INVERTER R32 SPLIT AC, Copper Condenser)",https://www.flipkart.com/carrier-1-5-ton-5-star-split-inverter-ac-white/p/itmadc9058ce01c1?pid=ACNFZVZZAC57S52H&lid=LSTACNFZVZZAC57S52H5GDSGS&marketplace=FLIPKART&srno=b_2_25&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFZVZZAC57S52H.SEARCH&ssid=1hzyfy3nc00000001585503447752,59990,"1 Indoor Unit, 1 Outdoor Unit, Inter Connecting Pipe, Remote, 2 Batteries, Remote Holder, User Manual, Warranty Card",Carrier,18K 5 STAR ESTER NEO-i HYBRIDJET INVERTER R32 SPLIT AC,Split,1.5 Ton,5 Star BEE Rating,2020,White,No,5276 W,Rotary,Yes,Yes,R32,Copper,96.5 cm x 32.4 cm x 22.8 cm,12.2 kg,78 cm x 54 cm x 25 cm,31.5 kg,Low - 38 dB,Yes,Yes,Yes,No,Yes,Yes,Yes,2 Way Cooling,"AC 230 V, 50 Hz",1500 W,2,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Series,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Turbo Mode,ISEER,Anti-bacteria Filter,Dust Filter,Auto Restart,Sleep Mode,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,Night Glow Buttons on Remote,,,,,,,,,,,,,,,,
"Whirlpool 1 Ton 3 Star Split AC  - White, Grey  (1.0T Magicool Elite Pro 3S COPR, Copper Condenser)",https://www.flipkart.com/whirlpool-1-ton-3-star-split-ac-white-grey/p/itmffaahufww2vze?pid=ACNFFAAH42AHMWBE&lid=LSTACNFFAAH42AHMWBEE84ZXQ&marketplace=FLIPKART&srno=b_2_26&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFFAAH42AHMWBE.SEARCH&ssid=1hzyfy3nc00000001585503447752,38000,1 Indoor UnitWireInstallation PipeUser Manual1 Outdoor UnitRemote,Whirlpool,1.0T Magicool Elite Pro 3S COPR,Split,1 Ton,3 Star BEE Rating,2019,"White, Grey",Magicool Elite Pro,No,3500 W,Rotary,Yes,Yes,R32,MPFI Technology,Copper,800 mm x 295 mm x 230 mm,11 kg,780 mm x 557 mm x 241 mm,33.5 kg,Yes,3.57 W/W,No,Yes,Yes,Yes,Yes,6th Sense Fast Cool,"AC 230 V, 50 Hz",980 W,No,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,ISEER,Anti-bacteria Filter,Dust Filter,Auto Restart,Additional Features,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,,,,,
"Panasonic 1.5 Ton 5 Star Split Twin Cool Inverter AC - White  (CS/CU-NU18WKYW, Copper Condenser)",https://www.flipkart.com/panasonic-1-5-ton-5-star-split-twin-cool-inverter-ac-white/p/itm19cb4661a0557?pid=ACNFZYTHZGA5GBZS&lid=LSTACNFZYTHZGA5GBZSZKSBOC&marketplace=FLIPKART&srno=b_2_27&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFZYTHZGA5GBZS.SEARCH&ssid=1hzyfy3nc00000001585503447752,54500,1 Indoor Unit1 Outdoor UnitRemote ControllerPiping KitUser ManualWarranty Card,Panasonic,CS/CU-NU18WKYW,Split,1.5 Ton,5 Star BEE Rating,2020,White,No,5100 W,Twin Rotary,Yes,Yes,R-32,Copper,107 cm x 29 cm x 23.5 cm,11.5 kg,78 cm x 55.7 cm x 24.1 cm,28 kg,4.7 W/W,Yes,Yes,Yes,"Humidity Free Cooling, Dry Mode Dehumidifier, Health Friendly Technology, PM 2.5 Filter, Faster, Quicker Cooling, Anti Corrosion Blue Fin Technology, Shield-Blu 2x Increased Heat Exchanger Life Span, Energy Saving Performance, Twin Cool Inverter",AC 100 - 240 V,840.75 W,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Turbo Mode,ISEER,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Other Body and Design Features,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Sleep Mode,Memory Feature,Self Diagnosis,Additional Features,Power Requirement,Power Consumption,Operating Current,Battery Type,,,,,,,
"MarQ by Flipkart 1.5 Ton 5 Star Split Inverter AC  - White  (FKAC155SIAA, Copper Condenser)",https://www.flipkart.com/marq-flipkart-1-5-ton-5-star-split-inverter-ac-white/p/itmfdfjxhqjfjfvh?pid=ACNFDFJXFQGGZZVG&lid=LSTACNFDFJXFQGGZZVGFSJ7O7&marketplace=FLIPKART&srno=b_2_28&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFDFJXFQGGZZVG.SEARCH&ssid=1hzyfy3nc00000001585503447752,56999,"1 Indoor Unit, 1 Outdoor Unit, 1 Remote Control, 2 N AAA Batteries, 1 Set Installation Plates & Screws , 1 Wiring & 1 N User Manual, 3 meter Copper pipe",MarQ by Flipkart,FKAC155SIAA,Split,1.5 Ton,5 Star BEE Rating,2019,White,No,5100 W,Dual Rotary,Yes,Yes,R-32,"Innocool, Energy Efficient Inverter Technology",Copper,1000 mm x 230 mm x 295 mm,14 kg,780 mm x 557 mm x 241 mm,37.5 kg,Yes,Yes,4.6 W/W,Blue-fin,Bare Aluminium,Yes,Rust Proof Casing,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Hidden DisplayFaster Cooling,"AC 230 V, 50 Hz",1370 W,6.2 A,2 AAA Batteries,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Temperature Indicator,Turbo Mode,Evaporator Fin Type,Condenser Fin Type,Anti-bacteria Filter,Dust Filter,Deodorizing Filter,Other Filter Features,Auto Restart,Timer,Sleep Mode,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,
"Godrej 1 Ton 3 Star Split AC  - White  (GSC 12RTC3-WRA, Copper Condenser)",https://www.flipkart.com/godrej-1-ton-3-star-split-ac-white/p/itmfcsjn2nz7uchd?pid=ACNFCSJNFKMTWDWC&lid=LSTACNFCSJNFKMTWDWCPBGDHJ&marketplace=FLIPKART&spotlightTagId=TrendingId_j9e%2Fabm%2Fc54&srno=b_2_29&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFCSJNFKMTWDWC.SEARCH&ssid=1hzyfy3nc00000001585503447752,44900,"1 Indoor Unit, 1 Outdoor Unit, Inter Connecting Pipe, Remote, User Manuals, Warranty Card",Godrej,GSC 12RTC3-WRA,Split,1 Ton,3 Star BEE Rating,2019,White,3400 W,Rotary,Yes,Yes,R32,Copper,80 cm x 29.2 cm x 22.2 cm,9.3 kg,78.1 cm x 55.7 cm x 24.1 cm,29.5 kg,Yes,Yes,Hydrophilic Blue Fin Evaporator,Copper Condenser with Anticorrosive Blue Fins,Yes,Yes,Yes,"Active Carbon, Anti Bacterial and Dust Filter",Yes,Yes,Yes,AC 230 V,955 W,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Noise Level,Panel Display,Indoor Temperature Indicator,Turbo Mode,Evaporator Fin Type,Condenser Fin Type,Stepped Louvers,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Quiet Mode,Sleep Mode,Memory Feature,Self Diagnosis,Emergency Operational Button,Power Requirement,Power Consumption,LED Backlit Buttons,Battery Type,,,,,,,
"Midea 1.5 Ton 3 Star Split AC  - White  (18K 3 Star Santis Pro R32(MF004)/Fixed Speed R32 ODU(MF004), Copper Condenser)",https://www.flipkart.com/midea-1-5-ton-3-star-split-ac-white/p/itmfcsche9gcctbx?pid=ACNFCSCH7BX2EPP9&lid=LSTACNFCSCH7BX2EPP9QUGMYD&marketplace=FLIPKART&srno=b_2_30&otracker=browse&fm=organic&iid=840b39b4-2a94-41d5-88f4-0465af2ce389.ACNFCSCH7BX2EPP9.SEARCH&ssid=1hzyfy3nc00000001585503447752,47200,"1 Indoor Unit, 1 Outdoor Unit, Kit, Batteries, User Manual",Midea,18K 3 Star Santis Pro R32(MF004)/Fixed Speed R32 ODU(MF004),Split,1.5 Ton,3 Star BEE Rating,2019,White,No,5100 W,Rotary Compressor,Yes,R32,Copper,958 mm x 302 mm x 213 mm,12.5 kg,900 mm x 690 mm x 320 mm,42.5 kg,"High - 42 dB, Low - 36 dB",Yes,No,Yes,Hydrophilic Aluminium Fin,Aluminium Slit Fin,Yes,Yes,No,Yes,AG Plus Nano Filter,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"AC 230 V, 50 Hz",1436 W,Yes,2 AAA Batteries,,,,,,,
